tmed,prec,tmin,tmax,velmedia,Year,Month,Day,hr,ID,Fire
10.7,1,7.9,13.5,5.6,2013.0,1.0,16.0,70.0,7.0,0.0
10.0,1,7.8,12.2,3.3,2013.0,1.0,17.0,85.66666666666667,7.0,0.0
10.7,1,8.9,12.5,4.7,2013.0,1.0,18.0,83.66666666666667,7.0,0.0
7.4,1,3.5,11.3,4.7,2013.0,1.0,19.0,81.0,7.0,0.0
6.0,1,3.3,8.6,4.7,2013.0,1.0,20.0,70.0,7.0,0.0
5.6,1,1.4,9.8,5.3,2013.0,1.0,21.0,82.66666666666667,7.0,0.0
3.9,1,1.0,6.8,4.4,2013.0,1.0,22.0,75.0,7.0,0.0
4.9,1,0.4,9.4,3.9,2013.0,1.0,23.0,74.0,7.0,0.0
8.8,1,5.6,12.1,1.4,2013.0,1.0,24.0,70.0,7.0,0.0
8.4,1,5.7,11.1,3.1,2013.0,1.0,25.0,76.33333333333333,7.0,0.0
8.4,1,4.5,12.2,1.7,2013.0,1.0,26.0,74.66666666666667,7.0,0.0
8.2,1,5.0,11.3,4.4,2013.0,1.0,27.0,70.0,7.0,0.0
8.2,0,4.7,11.6,4.4,2013.0,1.0,28.0,74.0,7.0,0.0
9.8,1,8.5,11.1,6.1,2013.0,1.0,29.0,74.66666666666667,7.0,0.0
11.0,1,10.1,11.9,6.4,2013.0,1.0,30.0,82.33333333333333,7.0,0.0
11.7,1,10.7,12.7,5.3,2013.0,1.0,31.0,84.0,7.0,0.0
7.8,1,4.0,11.7,6.9,2013.0,2.0,1.0,81.0,7.0,0.0
6.4,1,2.7,10.0,4.2,2013.0,2.0,2.0,81.0,7.0,0.0
6.1,0,0.5,11.7,0.6,2013.0,2.0,3.0,81.0,7.0,0.0
9.0,0,6.4,11.5,1.1,2013.0,2.0,4.0,81.0,7.0,0.0
9.4,1,6.3,12.5,4.4,2013.0,2.0,5.0,81.0,7.0,0.0
6.5,1,3.2,9.8,5.8,2013.0,2.0,6.0,81.0,7.0,0.0
5.9,1,1.1,10.7,1.4,2013.0,2.0,7.0,81.0,7.0,0.0
7.6,0,4.5,10.6,4.2,2013.0,2.0,8.0,81.0,7.0,0.0
8.0,1,3.0,13.0,1.4,2013.0,2.0,9.0,81.0,7.0,0.0
5.6,1,2.4,8.9,5.3,2013.0,2.0,10.0,81.0,7.0,0.0
4.7,1,1.3,8.1,4.7,2013.0,2.0,11.0,81.0,7.0,0.0
6.3,1,3.2,9.4,1.7,2013.0,2.0,12.0,81.0,7.0,0.0
10.6,0,8.4,12.7,3.1,2013.0,2.0,13.0,81.0,7.0,0.0
10.4,0,7.5,13.3,0.6,2013.0,2.0,14.0,81.0,7.0,0.0
12.6,0,6.8,18.4,0.6,2013.0,2.0,15.0,81.0,7.0,0.0
10.6,0,6.1,15.0,2.8,2013.0,2.0,16.0,81.0,7.0,0.0
8.4,1,7.2,9.7,2.8,2013.0,2.0,17.0,81.0,7.0,0.0
10.6,0,5.3,15.9,2.5,2013.0,2.0,18.0,81.0,7.0,0.0
9.5,0,6.5,12.5,1.4,2013.0,2.0,19.0,81.0,7.0,0.0
7.8,1,1.0,14.5,3.3,2013.0,2.0,20.0,81.0,7.0,0.0
10.6,1,7.2,14.1,3.9,2013.0,2.0,21.0,81.0,7.0,0.0
5.8,1,3.5,8.0,1.9,2013.0,2.0,22.0,81.0,7.0,0.0
4.0,1,-0.1,8.2,3.3,2013.0,2.0,23.0,81.0,7.0,0.0
4.6,0,-0.1,9.2,2.8,2013.0,2.0,24.0,81.0,7.0,0.0
3.7,0,-1.8,9.2,2.8,2013.0,2.0,25.0,81.0,7.0,0.0
5.6,0,0.4,10.7,2.5,2013.0,2.0,26.0,81.0,7.0,0.0
6.4,0,1.6,11.1,4.7,2013.0,2.0,27.0,81.0,7.0,0.0
7.2,0,1.3,13.2,2.8,2013.0,2.0,28.0,81.0,7.0,0.0
7.5,0,0.5,14.5,1.7,2013.0,3.0,1.0,80.0,7.0,0.0
8.2,0,1.3,15.1,1.7,2013.0,3.0,2.0,80.0,7.0,0.0
11.8,0,5.0,18.5,2.2,2013.0,3.0,3.0,80.0,7.0,0.0
11.2,1,8.6,13.7,2.8,2013.0,3.0,4.0,80.0,7.0,0.0
13.8,1,10.0,17.7,2.5,2013.0,3.0,5.0,80.0,7.0,0.0
11.6,1,10.3,12.8,4.4,2013.0,3.0,6.0,80.0,7.0,0.0
10.1,1,7.7,12.5,5.6,2013.0,3.0,7.0,80.0,7.0,0.0
11.4,1,8.0,14.7,6.9,2013.0,3.0,8.0,80.0,7.0,0.0
10.2,1,8.2,12.1,8.1,2013.0,3.0,9.0,80.0,7.0,0.0
10.0,1,6.9,13.2,5.0,2013.0,3.0,10.0,80.0,7.0,0.0
8.6,1,6.3,10.8,5.6,2013.0,3.0,11.0,80.0,7.0,0.0
4.8,1,0.0,9.7,5.6,2013.0,3.0,12.0,80.0,7.0,0.0
3.2,1,-1.6,8.0,2.2,2013.0,3.0,13.0,80.0,7.0,0.0
5.4,1,-0.3,11.0,1.7,2013.0,3.0,14.0,80.0,7.0,0.0
5.8,1,-1.8,13.4,1.7,2013.0,3.0,15.0,80.0,7.0,0.0
6.0,1,4.4,7.5,4.2,2013.0,3.0,16.0,80.0,7.0,0.0
7.8,1,2.8,12.7,3.6,2013.0,3.0,17.0,80.0,7.0,0.0
6.7,1,3.8,9.6,3.9,2013.0,3.0,18.0,80.0,7.0,0.0
6.8,1,2.7,10.9,3.6,2013.0,3.0,19.0,80.0,7.0,0.0
6.4,1,-0.1,12.9,3.9,2013.0,3.0,20.0,80.0,7.0,0.0
12.2,1,8.4,16.1,9.2,2013.0,3.0,21.0,80.0,7.0,0.0
9.7,1,6.3,13.1,6.4,2013.0,3.0,22.0,80.0,7.0,0.0
8.7,1,5.2,12.2,3.9,2013.0,3.0,23.0,80.0,7.0,0.0
9.6,1,6.3,12.8,4.2,2013.0,3.0,24.0,80.0,7.0,0.0
9.8,1,6.6,13.0,6.4,2013.0,3.0,25.0,80.0,7.0,0.0
11.3,1,10.1,12.5,2.5,2013.0,3.0,26.0,80.0,7.0,0.0
11.8,1,9.6,14.1,2.8,2013.0,3.0,27.0,80.0,7.0,0.0
10.8,1,9.4,12.2,4.7,2013.0,3.0,28.0,80.0,7.0,0.0
11.1,1,9.4,12.8,3.9,2013.0,3.0,29.0,80.0,7.0,0.0
11.6,1,8.2,15.1,5.3,2013.0,3.0,30.0,80.0,7.0,0.0
12.8,1,8.1,17.4,4.2,2013.0,3.0,31.0,80.0,7.0,0.0
10.2,1,6.4,13.9,3.6,2013.0,4.0,1.0,71.0,7.0,0.0
10.4,1,6.1,14.7,3.3,2013.0,4.0,2.0,71.0,7.0,0.0
9.4,1,7.5,11.3,1.9,2013.0,4.0,3.0,71.0,7.0,0.0
6.7,1,4.0,9.4,3.3,2013.0,4.0,4.0,71.0,7.0,0.0
6.4,0,3.2,9.5,5.6,2013.0,4.0,5.0,71.0,7.0,0.0
7.2,0,0.4,14.0,0.8,2013.0,4.0,6.0,71.0,7.0,0.0
6.8,1,4.0,9.6,5.0,2013.0,4.0,7.0,71.0,7.0,0.0
9.0,1,6.2,11.7,6.7,2013.0,4.0,8.0,71.0,7.0,0.0
10.3,1,7.5,13.1,3.9,2013.0,4.0,9.0,71.0,7.0,0.0
11.2,1,8.9,13.4,8.3,2013.0,4.0,10.0,71.0,7.0,0.0
10.9,1,7.8,14.0,4.7,2013.0,4.0,11.0,71.0,7.0,0.0
11.8,1,8.2,15.3,5.3,2013.0,4.0,12.0,71.0,7.0,0.0
13.9,0,9.1,18.7,6.7,2013.0,4.0,13.0,71.0,7.0,0.0
14.3,1,9.4,19.2,5.3,2013.0,4.0,14.0,71.0,7.0,0.0
12.0,0,7.4,16.6,3.6,2013.0,4.0,15.0,71.0,7.0,0.0
13.2,0,5.9,20.5,3.1,2013.0,4.0,16.0,71.0,7.0,0.0
12.5,0,6.2,18.8,4.2,2013.0,4.0,17.0,71.0,7.0,0.0
10.9,0,6.1,15.7,4.4,2013.0,4.0,18.0,71.0,7.0,0.0
10.8,0,4.5,17.0,4.2,2013.0,4.0,19.0,71.0,7.0,0.0
12.5,0,3.6,21.4,1.7,2013.0,4.0,20.0,71.0,7.0,0.0
12.0,0,5.0,18.9,3.6,2013.0,4.0,21.0,71.0,7.0,0.0
12.0,0,5.8,18.1,3.6,2013.0,4.0,22.0,71.0,7.0,0.0
16.3,0,7.4,25.2,2.2,2013.0,4.0,23.0,71.0,7.0,0.0
17.6,0,9.8,25.4,2.8,2013.0,4.0,24.0,71.0,7.0,0.0
17.6,0,10.0,25.2,2.5,2013.0,4.0,25.0,71.0,7.0,0.0
8.8,0,4.5,13.0,5.8,2013.0,4.0,26.0,71.0,7.0,0.0
6.6,1,2.5,10.8,3.9,2013.0,4.0,27.0,71.0,7.0,0.0
7.0,0,0.7,13.4,4.2,2013.0,4.0,28.0,71.0,7.0,0.0
9.2,0,3.4,15.0,5.6,2013.0,4.0,29.0,71.0,7.0,0.0
9.2,0,6.5,12.0,4.4,2013.0,4.0,30.0,71.0,7.0,0.0
9.7,0,5.9,13.5,4.4,2013.0,5.0,1.0,72.0,7.0,0.0
10.8,0,4.2,17.5,3.9,2013.0,5.0,2.0,72.0,7.0,0.0
13.4,0,3.8,22.9,1.9,2013.0,5.0,3.0,72.0,7.0,0.0
13.9,0,4.1,23.7,2.5,2013.0,5.0,4.0,72.0,7.0,0.0
14.4,0,6.3,22.5,3.3,2013.0,5.0,5.0,72.0,7.0,0.0
11.9,1,8.8,15.0,4.4,2013.0,5.0,6.0,72.0,7.0,0.0
15.0,1,11.7,18.2,6.1,2013.0,5.0,7.0,72.0,7.0,0.0
13.8,1,10.0,17.5,3.9,2013.0,5.0,8.0,72.0,7.0,0.0
11.1,0,6.7,15.5,3.9,2013.0,5.0,9.0,72.0,7.0,0.0
10.6,0,4.2,16.9,3.1,2013.0,5.0,10.0,72.0,7.0,0.0
9.6,0,2.9,16.4,4.2,2013.0,5.0,11.0,72.0,7.0,0.0
12.2,0,4.6,19.7,4.2,2013.0,5.0,12.0,72.0,7.0,0.0
13.6,0,6.2,21.1,4.4,2013.0,5.0,13.0,72.0,7.0,0.0
12.2,1,7.6,16.9,2.8,2013.0,5.0,14.0,72.0,7.0,0.0
10.4,0,5.1,15.6,4.2,2013.0,5.0,15.0,72.0,7.0,0.0
8.6,1,4.8,12.5,3.3,2013.0,5.0,16.0,72.0,7.0,0.0
8.6,1,4.8,12.4,2.2,2013.0,5.0,17.0,72.0,7.0,0.0
9.6,0,5.1,14.1,5.3,2013.0,5.0,18.0,72.0,7.0,0.0
9.0,0,3.0,15.1,2.2,2013.0,5.0,19.0,72.0,7.0,0.0
9.6,0,1.3,17.9,3.6,2013.0,5.0,20.0,72.0,7.0,0.0
12.0,0,5.0,19.1,2.8,2013.0,5.0,21.0,72.0,7.0,0.0
14.2,0,8.4,19.9,4.4,2013.0,5.0,22.0,72.0,7.0,0.0
13.0,0,7.5,18.6,4.7,2013.0,5.0,23.0,72.0,7.0,0.0
11.8,0,5.5,18.2,4.4,2013.0,5.0,24.0,72.0,7.0,0.0
13.0,0,5.9,20.1,4.4,2013.0,5.0,25.0,72.0,7.0,0.0
11.9,0,5.6,18.2,3.6,2013.0,5.0,26.0,72.0,7.0,0.0
11.0,1,4.1,17.9,2.5,2013.0,5.0,27.0,72.0,7.0,0.0
10.3,1,5.9,14.7,5.3,2013.0,5.0,28.0,72.0,7.0,0.0
10.6,1,6.9,14.3,4.2,2013.0,5.0,29.0,72.0,7.0,0.0
12.4,0,7.8,17.1,4.2,2013.0,5.0,30.0,72.0,7.0,0.0
13.8,0,9.2,18.5,4.7,2013.0,5.0,31.0,72.0,7.0,0.0
14.6,0,10.7,18.6,3.9,2013.0,6.0,1.0,70.0,7.0,0.0
15.5,0,9.0,22.0,3.3,2013.0,6.0,2.0,70.0,7.0,0.0
17.8,0,8.3,27.3,2.5,2013.0,6.0,3.0,70.0,7.0,0.0
19.6,0,9.8,29.3,2.5,2013.0,6.0,4.0,70.0,7.0,0.0
18.2,0,10.4,26.0,2.2,2013.0,6.0,5.0,70.0,7.0,0.0
14.3,0,10.5,18.1,3.9,2013.0,6.0,6.0,70.0,7.0,0.0
15.6,1,9.8,21.3,1.9,2013.0,6.0,7.0,70.0,7.0,0.0
12.4,1,9.8,14.9,2.2,2013.0,6.0,8.0,70.0,7.0,0.0
14.9,0,12.0,17.8,2.2,2013.0,6.0,9.0,70.0,7.0,0.0
13.2,1,11.8,14.6,5.3,2013.0,6.0,10.0,70.0,7.0,0.0
16.0,1,12.1,20.0,5.6,2013.0,6.0,11.0,70.0,7.0,0.0
17.4,1,13.5,21.2,4.7,2013.0,6.0,12.0,70.0,7.0,0.0
15.6,0,9.3,21.8,3.6,2013.0,6.0,13.0,70.0,7.0,0.0
14.8,0,7.5,22.1,4.2,2013.0,6.0,14.0,70.0,7.0,0.0
17.6,0,10.5,24.7,1.9,2013.0,6.0,15.0,70.0,7.0,0.0
13.8,1,9.2,18.5,4.4,2013.0,6.0,16.0,70.0,7.0,0.0
12.1,1,8.3,15.9,4.2,2013.0,6.0,17.0,70.0,7.0,0.0
14.1,1,8.1,20.1,4.4,2013.0,6.0,18.0,70.0,7.0,0.0
12.6,0,10.2,15.1,5.0,2013.0,6.0,19.0,70.0,7.0,0.0
13.4,1,8.5,18.4,2.8,2013.0,6.0,20.0,70.0,7.0,0.0
15.2,1,9.6,20.7,3.9,2013.0,6.0,21.0,70.0,7.0,0.0
15.2,0,8.9,21.5,2.8,2013.0,6.0,22.0,70.0,7.0,0.0
14.6,0,9.3,19.8,4.4,2013.0,6.0,23.0,70.0,7.0,0.0
16.6,0,8.0,25.1,3.3,2013.0,6.0,24.0,70.0,7.0,0.0
17.6,0,8.4,26.9,3.9,2013.0,6.0,25.0,70.0,7.0,0.0
18.2,0,10.5,25.8,3.3,2013.0,6.0,26.0,70.0,7.0,0.0
18.0,0,10.3,25.7,3.1,2013.0,6.0,27.0,70.0,7.0,0.0
19.0,0,10.7,27.4,3.1,2013.0,6.0,28.0,70.0,7.0,0.0
19.9,0,9.7,30.1,3.1,2013.0,6.0,29.0,70.0,7.0,0.0
23.4,0,13.4,33.4,2.5,2013.0,6.0,30.0,70.0,7.0,0.0
18.4,0,12.2,24.7,2.1333333333333333,2013.0,7.0,1.0,62.0,7.0,0.0
20.6,0,14.3,26.8,2.5,2013.0,7.0,2.0,62.0,7.0,0.0
21.4,0,15.8,27.0,2.8,2013.0,7.0,3.0,62.0,7.0,0.0
24.0,0,15.8,32.3,1.9,2013.0,7.0,4.0,62.0,7.0,0.0
26.0,0,15.4,36.6,1.9,2013.0,7.0,5.0,62.0,7.0,0.0
27.9,0,17.3,38.5,1.7,2013.0,7.0,6.0,62.0,7.0,0.0
28.2,0,18.7,37.8,1.4,2013.0,7.0,7.0,62.0,7.0,0.0
27.6,0,16.8,38.3,1.4,2013.0,7.0,8.0,62.0,7.0,0.0
25.63333333333333,0,16.400000000000002,34.93333333333333,1.9,2013.0,7.0,9.0,62.0,7.0,0.0
23.8,0,15.5,32.2,2.8,2013.0,7.0,10.0,62.0,7.0,0.0
25.2,0,16.4,34.1,1.7,2013.0,7.0,11.0,62.0,7.0,0.0
25.7,0,17.6,33.8,1.9,2013.0,7.0,12.0,62.0,7.0,0.0
23.8,0,17.7,29.9,2.5,2013.0,7.0,13.0,62.0,7.0,0.0
24.2,0,16.1,32.4,1.4,2013.0,7.0,14.0,62.0,7.0,0.0
24.0,0,15.3,32.8,2.5,2013.0,7.0,15.0,62.0,7.0,0.0
24.8,0,16.5,33.0,1.9,2013.0,7.0,16.0,62.0,7.0,0.0
23.8,0,15.0,32.5,1.9,2013.0,7.0,17.0,62.0,7.0,0.0
24.1,0,12.8,35.4,1.1,2013.0,7.0,18.0,62.0,7.0,0.0
21.8,0,15.3,28.3,1.9,2013.0,7.0,19.0,62.0,7.0,0.0
21.0,0,15.9,26.2,1.7,2013.0,7.0,20.0,62.0,7.0,0.0
19.6,0,13.8,25.3,2.2,2013.0,7.0,21.0,62.0,7.0,0.0
19.4,0,13.8,25.0,1.1,2013.0,7.0,22.0,62.0,7.0,0.0
19.2,0,11.2,27.3,2.8,2013.0,7.0,23.0,62.0,7.0,0.0
21.1,0,15.9,26.3,3.6,2013.0,7.0,24.0,62.0,7.0,0.0
20.6,1,15.5,25.6,3.3,2013.0,7.0,25.0,62.0,7.0,0.0
19.8,0,13.6,26.0,1.9,2013.0,7.0,26.0,62.0,7.0,0.0
17.5,1,12.1,22.9,5.3,2013.0,7.0,27.0,62.0,7.0,0.0
17.2,1,14.4,19.9,5.0,2013.0,7.0,28.0,62.0,7.0,0.0
17.8,0,13.2,22.3,4.4,2013.0,7.0,29.0,62.0,7.0,0.0
20.6,0,11.5,29.6,1.9,2013.0,7.0,30.0,62.0,7.0,0.0
21.1,0,13.1,29.1,2.2,2013.0,7.0,31.0,62.0,7.0,0.0
20.2,1,13.9,26.6,3.9,2013.0,8.0,1.0,68.0,7.0,0.0
18.3,1,14.4,22.2,5.3,2013.0,8.0,2.0,68.0,7.0,0.0
18.2,0,11.8,24.7,1.4,2013.0,8.0,3.0,68.0,7.0,0.0
18.8,0,10.4,27.2,2.8,2013.0,8.0,4.0,68.0,7.0,0.0
20.4,0,15.4,25.5,1.9,2013.0,8.0,5.0,68.0,7.0,0.0
17.0,0,11.7,22.2,3.9,2013.0,8.0,6.0,68.0,7.0,0.0
17.1,1,11.5,22.7,5.3,2013.0,8.0,7.0,68.0,7.0,0.0
18.9,0,13.5,24.3,3.9,2013.0,8.0,8.0,68.0,7.0,0.0
19.9,0,11.3,28.5,2.5,2013.0,8.0,9.0,68.0,7.0,0.0
22.9,0,14.7,31.1,2.8,2013.0,8.0,10.0,68.0,7.0,0.0
24.0,0,15.6,32.5,2.5,2013.0,8.0,11.0,68.0,7.0,0.0
21.0,0,16.1,25.8,3.6,2013.0,8.0,12.0,68.0,7.0,0.0
20.8,0,16.6,25.0,4.2,2013.0,8.0,13.0,68.0,7.0,0.0
22.8,0,15.3,30.2,2.5,2013.0,8.0,14.0,68.0,7.0,0.0
21.8,0,14.2,29.3,3.9,2013.0,8.0,15.0,68.0,7.0,0.0
20.6,0,14.5,26.8,3.1,2013.0,8.0,16.0,68.0,7.0,0.0
20.6,0,12.5,28.8,2.2,2013.0,8.0,17.0,68.0,7.0,0.0
21.5,0,14.1,28.9,1.9,2013.0,8.0,18.0,68.0,7.0,0.0
20.7,0,13.8,27.6,3.6,2013.0,8.0,19.0,68.0,7.0,0.0
23.6,0,13.0,34.3,2.5,2013.0,8.0,20.0,68.0,7.0,0.0
23.6,0,15.6,31.7,3.1,2013.0,8.0,21.0,68.0,7.0,0.0
19.8,0,15.7,24.0,2.2,2013.0,8.0,22.0,68.0,7.0,0.0
21.7,0,14.9,28.5,3.3,2013.0,8.0,23.0,68.0,7.0,0.0
17.8,0,12.7,22.8,4.7,2013.0,8.0,24.0,68.0,7.0,0.0
17.0,0,11.5,22.5,4.4,2013.0,8.0,25.0,68.0,7.0,0.0
18.9,0,13.2,24.6,4.4,2013.0,8.0,26.0,68.0,7.0,0.0
20.0,0,13.3,26.6,3.1,2013.0,8.0,27.0,68.0,7.0,0.0
20.5,0,14.6,26.4,4.2,2013.0,8.0,28.0,68.0,7.0,0.0
19.8,0,12.4,27.3,2.8,2013.0,8.0,29.0,68.0,7.0,0.0
21.1,0,12.7,29.5,2.8,2013.0,8.0,30.0,68.0,7.0,0.0
20.6,0,12.3,29.0,2.8,2013.0,8.0,31.0,68.0,7.0,0.0
22.8,0,13.3,32.2,2.5,2013.0,9.0,1.0,69.0,7.0,0.0
24.0,0,13.9,34.1,1.7,2013.0,9.0,2.0,69.0,7.0,0.0
25.3,0,15.7,34.9,2.8,2013.0,9.0,3.0,69.0,7.0,0.0
22.5,0,12.5,32.5,3.1,2013.0,9.0,4.0,69.0,7.0,1.0
18.5,0,15.7,21.3,3.1,2013.0,9.0,5.0,69.0,7.0,0.0
15.4,0,12.1,18.8,3.9,2013.0,9.0,6.0,69.0,7.0,0.0
16.0,0,10.4,21.7,3.9,2013.0,9.0,7.0,69.0,7.0,0.0
15.8,0,7.9,23.7,1.9,2013.0,9.0,8.0,69.0,7.0,0.0
16.6,0,6.9,26.4,2.2,2013.0,9.0,9.0,69.0,7.0,0.0
18.6,0,13.6,23.6,3.3,2013.0,9.0,10.0,69.0,7.0,0.0
18.0,0,11.2,24.9,3.9,2013.0,9.0,11.0,69.0,7.0,0.0
20.0,0,10.9,29.2,1.9,2013.0,9.0,12.0,69.0,7.0,0.0
22.2,0,12.7,31.7,1.7,2013.0,9.0,13.0,69.0,7.0,0.0
19.2,0,14.0,24.4,2.5,2013.0,9.0,14.0,69.0,7.0,0.0
18.4,0,12.2,24.7,4.2,2013.0,9.0,15.0,69.0,7.0,0.0
17.0,0,11.1,22.9,3.1,2013.0,9.0,16.0,69.0,7.0,0.0
16.6,0,10.7,22.4,3.6,2013.0,9.0,17.0,69.0,7.0,0.0
17.6,0,14.0,21.2,2.5,2013.0,9.0,18.0,69.0,7.0,0.0
20.1,0,15.2,25.0,3.3,2013.0,9.0,19.0,69.0,7.0,0.0
20.6,0,15.3,26.0,3.9,2013.0,9.0,20.0,69.0,7.0,0.0
23.1,0,13.8,32.4,1.4,2013.0,9.0,21.0,69.0,7.0,0.0
25.6,0,16.5,34.7,2.2,2013.0,9.0,22.0,69.0,7.0,0.0
24.4,0,16.9,31.8,3.9,2013.0,9.0,23.0,69.0,7.0,0.0
21.0,1,15.9,26.0,2.5,2013.0,9.0,24.0,69.0,7.0,0.0
17.2,1,14.1,20.2,1.9,2013.0,9.0,25.0,69.0,7.0,0.0
18.8,1,12.5,25.1,1.7,2013.0,9.0,26.0,69.0,7.0,0.0
17.2,1,14.6,19.8,2.5,2013.0,9.0,27.0,69.0,7.0,0.0
15.9,1,14.2,17.6,4.2,2013.0,9.0,28.0,69.0,7.0,0.0
17.8,1,14.9,20.7,4.2,2013.0,9.0,29.0,69.0,7.0,0.0
19.4,1,15.9,22.8,3.6,2013.0,9.0,30.0,69.0,7.0,0.0
19.7,0,15.8,23.6,3.6,2013.0,10.0,1.0,84.0,7.0,0.0
18.9,1,15.6,22.2,1.7,2013.0,10.0,2.0,84.0,7.0,0.0
16.7,1,14.4,19.0,6.4,2013.0,10.0,3.0,84.0,7.0,0.0
16.6,1,13.2,20.0,2.5,2013.0,10.0,4.0,84.0,7.0,0.0
17.5,1,11.4,23.6,1.1,2013.0,10.0,5.0,84.0,7.0,0.0
17.4,0,9.3,25.4,1.1,2013.0,10.0,6.0,84.0,7.0,0.0
18.2,0,10.3,26.0,1.4,2013.0,10.0,7.0,84.0,7.0,0.0
17.4,0,9.5,25.2,0.8,2013.0,10.0,8.0,84.0,7.0,0.0
17.4,0,10.6,24.2,1.4,2013.0,10.0,9.0,84.0,7.0,0.0
15.8,0,9.5,22.2,1.9,2013.0,10.0,10.0,84.0,7.0,0.0
13.8,0,8.1,19.5,2.5,2013.0,10.0,11.0,84.0,7.0,0.0
13.0,0,6.3,19.8,1.7,2013.0,10.0,12.0,84.0,7.0,0.0
13.6,1,9.5,17.8,2.5,2013.0,10.0,13.0,84.0,7.0,0.0
16.3,1,13.1,19.5,3.1,2013.0,10.0,14.0,84.0,7.0,0.0
16.2,1,14.0,18.4,5.8,2013.0,10.0,15.0,84.0,7.0,0.0
16.6,1,10.9,22.2,2.5,2013.0,10.0,16.0,84.0,7.0,0.0
16.0,0,10.1,22.0,2.2,2013.0,10.0,17.0,84.0,7.0,0.0
16.0,1,14.5,17.6,5.3,2013.0,10.0,18.0,84.0,7.0,0.0
16.2,1,14.0,18.5,6.7,2013.0,10.0,19.0,84.0,7.0,0.0
16.7,1,13.5,19.9,6.1,2013.0,10.0,20.0,84.0,7.0,0.0
15.2,1,13.9,16.6,7.8,2013.0,10.0,21.0,84.0,7.0,0.0
15.2,1,13.1,17.2,7.5,2013.0,10.0,22.0,84.0,7.0,0.0
16.8,1,14.1,19.6,4.2,2013.0,10.0,23.0,84.0,7.0,0.0
14.9,1,13.5,16.3,3.9,2013.0,10.0,24.0,84.0,7.0,0.0
16.0,1,12.3,19.8,3.1,2013.0,10.0,25.0,84.0,7.0,0.0
14.8,0,10.9,18.8,4.4,2013.0,10.0,26.0,84.0,7.0,0.0
15.6,1,14.2,16.9,6.1,2013.0,10.0,27.0,84.0,7.0,0.0
12.7,1,8.6,16.8,3.1,2013.0,10.0,28.0,84.0,7.0,0.0
10.5,0,4.7,16.3,1.9,2013.0,10.0,29.0,84.0,7.0,0.0
10.2,0,2.4,18.1,1.4,2013.0,10.0,30.0,84.0,7.0,0.0
10.6,1,5.3,16.0,3.6,2013.0,10.0,31.0,84.0,7.0,0.0
14.8,1,13.2,16.5,6.4,2013.0,11.0,1.0,83.0,7.0,0.0
13.4,1,10.0,16.7,5.0,2013.0,11.0,2.0,83.0,7.0,0.0
9.9,1,6.1,13.7,2.8,2013.0,11.0,3.0,83.0,7.0,0.0
13.6,1,12.0,15.3,5.6,2013.0,11.0,4.0,83.0,7.0,0.0
15.2,1,14.1,16.4,3.6,2013.0,11.0,5.0,83.0,7.0,0.0
14.2,1,12.6,15.8,4.4,2013.0,11.0,6.0,83.0,7.0,0.0
14.0,1,12.6,15.5,5.0,2013.0,11.0,7.0,83.0,7.0,0.0
10.2,1,5.5,14.9,3.1,2013.0,11.0,8.0,83.0,7.0,0.0
9.8,1,5.2,14.5,3.9,2013.0,11.0,9.0,83.0,7.0,0.0
13.8,0,10.3,17.3,1.7,2013.0,11.0,10.0,83.0,7.0,0.0
12.9,0,10.8,15.0,1.1,2013.0,11.0,11.0,83.0,7.0,0.0
13.7,0,10.7,16.7,1.7,2013.0,11.0,12.0,83.0,7.0,0.0
12.5,0,8.4,16.6,3.3,2013.0,11.0,13.0,83.0,7.0,0.0
11.2,0,7.1,15.3,2.8,2013.0,11.0,14.0,83.0,7.0,0.0
9.6,0,6.6,12.6,5.3,2013.0,11.0,15.0,83.0,7.0,0.0
9.6,0,6.0,13.3,3.9,2013.0,11.0,16.0,83.0,7.0,0.0
9.6,0,6.4,12.9,3.1,2013.0,11.0,17.0,83.0,7.0,0.0
9.8,1,6.4,13.3,2.5,2013.0,11.0,18.0,83.0,7.0,0.0
7.4,0,2.7,12.1,3.9,2013.0,11.0,19.0,83.0,7.0,0.0
6.2,0,-0.2,12.5,0.8,2013.0,11.0,20.0,83.0,7.0,0.0
7.6,0,4.4,10.8,1.7,2013.0,11.0,21.0,83.0,7.0,0.0
8.1,0,2.3,13.9,1.1,2013.0,11.0,22.0,83.0,7.0,0.0
7.0,0,0.7,13.2,1.7,2013.0,11.0,23.0,83.0,7.0,0.0
8.4,0,4.4,12.5,3.3,2013.0,11.0,24.0,83.0,7.0,0.0
9.2,0,4.9,13.5,3.1,2013.0,11.0,25.0,83.0,7.0,0.0
9.1,0,5.2,13.0,3.1,2013.0,11.0,26.0,83.0,7.0,0.0
8.2,0,4.4,12.1,3.1,2013.0,11.0,27.0,83.0,7.0,0.0
6.8,0,0.9,12.8,1.7,2013.0,11.0,28.0,83.0,7.0,0.0
8.0,0,1.0,15.0,1.1,2013.0,11.0,29.0,83.0,7.0,0.0
8.8,0,5.1,12.5,3.3,2013.0,11.0,30.0,83.0,7.0,0.0
8.4,0,3.3,13.4,1.4,2013.0,12.0,1.0,80.0,7.0,0.0
7.2,0,0.9,13.6,1.4,2013.0,12.0,2.0,80.0,7.0,0.0
8.0,0,1.1,14.8,1.4,2013.0,12.0,3.0,80.0,7.0,0.0
6.9,0,-2.1,15.9,1.1,2013.0,12.0,4.0,80.0,7.0,0.0
