superficie,fecha,lat,lng,idprovincia,municipio,causa,time_ctrl,time_ext,personal,medios,gastos,perdidas,ema,id_ema,año,mes,dia
1.0,2015-08-08,43.30564676,-8.44819724,15,arteixo,6,337,385,33,5,,1517.0,A CORUÑA AEROPUERTO,1387E,2015.0,8.0,8.0
12.13,2015-08-08,42.94371894,-8.56409911,15,santiago de compostela,6,301,543,56,15,,13798.0,SANTIAGO DE COMPOSTELA,1475X,2015.0,8.0,8.0
19.96,2015-12-16,43.70043611,-7.7182029,15,mañón,6,787,1187,44,6,,111475.0,ESTACA DE BARES,1351,2015.0,12.0,16.0
1.5,2001-06-24,42.609891,-8.207045,36,lalín,6,125,185,5,1,3209.0,0.0,PONTEVEDRA,1484C,2001.0,6.0,24.0
1.0,2001-09-16,42.123674,-8.345417,36,arbo,6,85,185,22,3,3528.0,0.0,VIGO AEROP.,1495,2001.0,9.0,16.0
4.0,2001-09-18,42.568507,-8.515013,36,campo lameiro,6,360,455,28,6,5938.0,3948.0,PONTEVEDRA,1484C,2001.0,9.0,18.0
1.1,2002-01-12,42.200271,-8.655161,36,mos,6,210,265,8,1,8011.0,3589.0,VIGO AEROP.,1495,2002.0,1.0,12.0
2.0,2002-04-25,42.146414,-8.249659,36,crecente,6,140,250,13,1,7194.0,2653.0,VIGO AEROP.,1495,2002.0,4.0,25.0
1.0,2002-06-25,42.43977,-8.720785,36,poio,6,120,415,14,2,9087.0,1241.0,PONTEVEDRA INST.,1484C,2002.0,6.0,25.0
6.2,2002-07-29,42.565364,-8.727658,36,vilanova de arousa,6,405,730,29,5,46392.0,17441.0,PONTEVEDRA INST.,1484C,2002.0,7.0,29.0
1.5,2002-07-30,42.500132,-8.51654,36,cotobade,6,210,535,42,7,58527.0,2773.0,PONTEVEDRA,1484C,2002.0,7.0,30.0
1.0,2002-08-24,42.327009,-8.563382,36,soutomaior,6,110,540,23,7,17964.0,0.0,VIGO AEROP.,1495,2002.0,8.0,24.0
5.0,2002-08-29,42.531248,-8.318201,36,forcarei,6,150,430,23,5,3774.0,329.0,PONTEVEDRA,1484C,2002.0,8.0,29.0
3.31,2002-08-30,42.463631,-8.630123,36,pontevedra,6,775,1090,7,4,10361.0,4069.0,PONTEVEDRA INST.,1484C,2002.0,8.0,30.0
2.0,2002-08-30,42.600909,-8.021384,36,dozón,6,87,127,5,1,4105.0,0.0,PONTEVEDRA,1484C,2002.0,8.0,30.0
1.5,2002-08-31,42.580803,-8.761346,36,vilagarcía de arousa,6,160,580,12,2,8186.0,2011.0,PONTEVEDRA INST.,1484C,2002.0,8.0,31.0
70.0,2002-09-01,42.701033,-8.373634,36,"estrada, a",6,380,575,26,3,25423.0,52438.0,PONTEVEDRA,1484C,2002.0,9.0,1.0
13.0,2002-09-02,42.220363,-8.219668,36,crecente,6,60,450,51,10,86077.0,6265.0,VIGO AEROP.,1495,2002.0,9.0,2.0
1.95,2002-09-02,42.666571,-8.185153,36,lalín,6,80,185,4,1,5902.0,2220.0,PONTEVEDRA,1484C,2002.0,9.0,2.0
3.5,2002-09-03,42.147953,-8.306705,36,arbo,6,117,295,12,3,19112.0,1504.0,VIGO AEROP.,1495,2002.0,9.0,3.0
6.16,2003-03-21,42.367035,-8.52559,36,ponte caldelas,6,315,355,14,2,2294.0,6201.0,PONTEVEDRA,1484C,2003.0,3.0,21.0
93.8,2003-06-21,42.135409,-8.331309,36,arbo,6,960,990,43,10,83336.0,120877.0,VIGO AEROP.,1495,2003.0,6.0,21.0
1.83,2003-06-23,42.585928,-8.664488,36,portas,6,205,455,13,3,1770.0,5125.0,PONTEVEDRA INST.,1484C,2003.0,6.0,23.0
1.3,2003-06-28,42.095851,-8.501,36,salvaterra de miño,6,145,375,25,3,4436.0,5177.0,VIGO AEROP.,1495,2003.0,6.0,28.0
24.0,2003-08-12,42.150255,-8.601308,36,"porriño, o",6,260,600,76,11,9796.0,33008.0,VIGO AEROP.,1495,2003.0,8.0,12.0
5.0,2003-08-13,42.099886,-8.607597,36,salceda de caselas,6,290,435,23,3,2957.0,12909.0,VIGO AEROP.,1495,2003.0,8.0,13.0
8.0,2004-06-17,42.183495,-8.316222,36,"cañiza, a",6,645,689,11,5,5706.0,0.0,VIGO AEROP.,1495,2004.0,6.0,17.0
6.0,2004-06-17,42.183495,-8.316222,36,"cañiza, a",6,535,579,11,4,3929.0,10002.0,VIGO AEROP.,1495,2004.0,6.0,17.0
1.5,2004-06-17,42.35036,-8.44994,36,fornelos de montes,6,170,220,10,0,647.0,2957.0,VIGO AEROP.,1495,2004.0,6.0,17.0
1.5,2004-06-18,42.121744,-8.546357,36,salceda de caselas,6,102,205,9,2,1287.0,5917.0,VIGO AEROP.,1495,2004.0,6.0,18.0
3.0,2004-07-13,42.090079,-8.413525,36,"neves, as",6,147,277,20,4,2188.0,2165.0,VIGO AEROP.,1495,2004.0,7.0,13.0
2.0,2004-08-08,42.568365,-8.055032,36,dozón,6,100,220,18,6,2713.0,1685.0,PONTEVEDRA,1484C,2004.0,8.0,8.0
3.0,2005-02-11,42.440168,-8.480707,36,cotobade,6,220,225,8,1,1417.0,,PONTEVEDRA,1484C,2005.0,2.0,11.0
8.7,2005-02-16,42.164167,-8.272317,36,"cañiza, a",6,290,330,9,1,1900.0,4821.0,VIGO AEROP.,1495,2005.0,2.0,16.0
1.3,2005-02-20,42.143019,-8.729524,36,gondomar,6,200,405,9,0,653.0,1866.0,VIGO AEROP.,1495,2005.0,2.0,20.0
10.0,2005-03-01,41.958784,-8.849417,36,"rosal, o",6,550,680,51,6,8841.0,,VIGO AEROP.,1495,2005.0,3.0,1.0
35.8,2005-03-19,42.548141,-8.410486,36,cerdedo,6,840,900,20,6,31728.0,23349.0,PONTEVEDRA,1484C,2005.0,3.0,19.0
4.0,2005-03-19,42.47649,-8.749407,36,meis,6,195,435,5,1,1161.0,4749.0,PONTEVEDRA INST.,1484C,2005.0,3.0,19.0
2.0,2005-03-19,42.21422,-8.414825,36,mondariz,6,255,265,1,0,,5125.0,VIGO AEROP.,1495,2005.0,3.0,19.0
1.9,2005-03-20,42.208481,-8.294341,36,"cañiza, a",6,130,225,7,1,672.0,1064.0,VIGO AEROP.,1495,2005.0,3.0,20.0
1.0,2005-06-08,42.414304,-8.833358,36,sanxenxo,6,85,250,19,3,2765.0,5334.0,PONTEVEDRA INST.,1484C,2005.0,6.0,8.0
1.05,2005-07-10,42.820564,-8.111326,36,agolada,6,60,90,20,2,9301.0,99.0,PONTEVEDRA,1484C,2005.0,7.0,10.0
1.3,2005-08-15,42.001231,-8.771977,36,tomiño,6,65,260,10,1,980.0,2481.0,VIGO AEROP.,1495,2005.0,8.0,15.0
89.0,2005-08-19,42.08508,-8.853411,36,baiona,6,1060,1565,64,10,25669.0,189261.0,VIGO AEROP.,1495,2005.0,8.0,19.0
1.5,2005-08-20,42.097752,-8.876117,36,baiona,6,235,1725,9,1,490.0,3220.0,VIGO AEROP.,1495,2005.0,8.0,20.0
20.0,2005-08-20,42.08508,-8.853411,36,baiona,6,1040,1055,37,6,10398.0,39253.0,VIGO AEROP.,1495,2005.0,8.0,20.0
1.1,2005-08-21,42.120408,-8.489895,36,"cañiza, a",6,110,340,10,1,822.0,0.0,VIGO AEROP.,1495,2005.0,8.0,21.0
3.0,2005-08-21,42.19564,-8.49227,36,salvaterra de miño,6,230,590,16,3,9658.0,12066.0,VIGO AEROP.,1495,2005.0,8.0,21.0
2.0,2005-08-21,42.19564,-8.49227,36,mondariz,6,335,450,9,1,1386.0,4923.0,VIGO AEROP.,1495,2005.0,8.0,21.0
19.0,2005-08-21,42.370663,-8.656441,36,baiona,6,605,1025,40,4,6680.0,50321.0,VIGO AEROP.,1495,2005.0,8.0,21.0
7.0,2005-08-21,42.370663,-8.656441,36,gondomar,6,415,475,10,2,5884.0,2715.0,VIGO AEROP.,1495,2005.0,8.0,21.0
3.6,2005-08-22,42.565364,-8.727658,36,mondariz,6,75,300,13,3,3910.0,7360.0,VIGO AEROP.,1495,2005.0,8.0,22.0
1.0,2005-08-23,42.084188,-8.592254,36,ponteareas,6,75,255,16,3,3521.0,0.0,VIGO AEROP.,1495,2005.0,8.0,23.0
1.5,2005-08-23,42.084188,-8.592254,36,valga,6,125,365,21,4,2307.0,8116.0,PONTEVEDRA INST.,1484C,2005.0,8.0,23.0
1.5,2005-08-23,42.084188,-8.592254,36,valga,6,95,350,10,3,1415.0,3900.0,PONTEVEDRA INST.,1484C,2005.0,8.0,23.0
1.0,2005-08-24,42.132854,-8.564016,36,"neves, as",6,100,295,14,5,3933.0,4772.0,VIGO AEROP.,1495,2005.0,8.0,24.0
10.0,2005-08-26,42.132854,-8.564016,36,"cañiza, a",6,450,455,26,4,20455.0,0.0,VIGO AEROP.,1495,2005.0,8.0,26.0
15.0,2005-09-01,42.160157,-8.643504,36,cotobade,6,250,375,21,2,7160.0,0.0,PONTEVEDRA,1484C,2005.0,9.0,1.0
1.5,2005-09-03,42.120408,-8.489895,36,cerdedo,6,60,195,11,2,1244.0,2622.0,PONTEVEDRA,1484C,2005.0,9.0,3.0
1.2,2005-10-02,42.099424,-8.769376,36,covelo,6,50,140,4,1,996.0,16335.0,VIGO AEROP.,1495,2005.0,10.0,2.0
1.2,2005-10-04,42.099424,-8.769376,36,barro,6,55,540,11,2,1383.0,5191.0,PONTEVEDRA INST.,1484C,2005.0,10.0,4.0
3.0,2005-11-25,42.266495,-8.832936,36,cangas,6,510,580,3,0,278.0,26477.0,VIGO AEROP.,1495,2005.0,11.0,25.0
2.0,2006-06-02,42.020493,-8.680171,36,tomiño,6,140,485,24,4,4394.0,6637.0,VIGO AEROP.,1495,2006.0,6.0,2.0
3.0,2006-06-05,42.43977,-8.720785,36,poio,6,175,630,10,1,1148.0,8178.0,PONTEVEDRA INST.,1484C,2006.0,6.0,5.0
2.2,2006-06-30,42.592377,-7.982795,36,rodeiro,6,160,245,19,6,4957.0,354.0,PONTEVEDRA,1484C,2006.0,6.0,30.0
3.0,2006-07-11,42.645578,-8.731639,36,catoira,6,190,195,24,5,3151.0,5468.0,PONTEVEDRA INST.,1484C,2006.0,7.0,11.0
1.2,2006-07-16,42.550893,-8.792776,36,vilanova de arousa,6,150,345,26,7,4404.0,7198.0,PONTEVEDRA INST.,1484C,2006.0,7.0,16.0
1.5,2006-07-17,42.531248,-8.318201,36,forcarei,6,175,500,18,3,2572.0,,PONTEVEDRA,1484C,2006.0,7.0,17.0
8.8,2006-07-17,42.645578,-8.731639,36,catoira,6,500,550,7,3,3072.0,21698.0,PONTEVEDRA INST.,1484C,2006.0,7.0,17.0
2.7,2006-07-17,42.322122,-8.521267,36,pazos de borbén,6,75,295,23,3,2376.0,6430.0,VIGO AEROP.,1495,2006.0,7.0,17.0
1.2,2006-07-17,42.507001,-8.6435,36,barro,6,270,345,8,1,1181.0,1908.0,PONTEVEDRA INST.,1484C,2006.0,7.0,17.0
6.0,2006-07-21,42.731714,-8.081263,36,lalín,6,285,680,36,6,11000.0,13833.0,PONTEVEDRA,1484C,2006.0,7.0,21.0
1.8,2006-07-21,42.827317,-8.259302,36,vila de cruces,6,180,470,11,2,1258.0,4594.0,PONTEVEDRA,1484C,2006.0,7.0,21.0
2.27,2006-07-22,42.640601,-7.951736,36,rodeiro,6,115,285,16,3,3310.0,633.0,PONTEVEDRA,1484C,2006.0,7.0,22.0
3.0,2006-07-22,42.731714,-8.081263,36,lalín,6,174,369,16,6,10595.0,11840.0,PONTEVEDRA,1484C,2006.0,7.0,22.0
48.8,2006-07-22,42.731714,-8.081263,36,lalín,6,305,1545,67,19,66761.0,208863.0,PONTEVEDRA,1484C,2006.0,7.0,22.0
16.6,2006-07-23,42.542994,-8.436426,36,cerdedo,6,375,1455,58,12,25035.0,39495.0,PONTEVEDRA,1484C,2006.0,7.0,23.0
2.0,2006-07-23,42.827317,-8.259302,36,vila de cruces,6,105,315,11,3,1207.0,1241.0,PONTEVEDRA,1484C,2006.0,7.0,23.0
22.8,2006-07-23,42.731714,-8.081263,36,lalín,6,375,740,39,10,28974.0,71475.0,PONTEVEDRA,1484C,2006.0,7.0,23.0
6.0,2006-07-23,42.753082,-8.210183,36,lalín,6,380,430,23,6,20480.0,4316.0,PONTEVEDRA,1484C,2006.0,7.0,23.0
1.5,2006-07-24,42.640601,-7.951736,36,rodeiro,6,300,535,31,6,4714.0,3447.0,PONTEVEDRA,1484C,2006.0,7.0,24.0
2.5,2006-07-25,42.753082,-8.210183,36,lalín,6,220,685,22,5,8501.0,2975.0,PONTEVEDRA,1484C,2006.0,7.0,25.0
1.5,2006-07-27,42.436882,-8.361511,36,"lama, a",6,110,190,9,1,875.0,,PONTEVEDRA,1484C,2006.0,7.0,27.0
1155.6,2006-08-04,42.330908,-8.677547,36,vilaboa,6,10125,10560,125,23,149277.0,4667729.0,PONTEVEDRA INST.,1484C,2006.0,8.0,4.0
168.8,2006-08-04,42.820564,-8.111326,36,agolada,6,450,705,28,2,5138.0,16848.0,PONTEVEDRA,1484C,2006.0,8.0,4.0
11.0,2006-08-04,42.710523,-8.064431,36,lalín,6,50,325,17,3,1888.0,24532.0,PONTEVEDRA,1484C,2006.0,8.0,4.0
2.5,2006-08-05,42.463631,-8.630123,36,pontevedra,6,600,820,19,5,3809.0,7963.0,PONTEVEDRA INST.,1484C,2006.0,8.0,5.0
2.0,2006-08-05,42.125126,-8.681762,36,"porriño, o",6,145,370,12,4,5837.0,10257.0,VIGO AEROP.,1495,2006.0,8.0,5.0
1.5,2006-08-06,42.639653,-8.33107,36,forcarei,6,225,465,10,1,1258.0,,PONTEVEDRA,1484C,2006.0,8.0,6.0
98.68,2006-08-06,42.437891,-8.861102,36,sanxenxo,6,375,2930,13,4,12608.0,374566.0,PONTEVEDRA INST.,1484C,2006.0,8.0,6.0
53.0,2006-08-07,42.103784,-8.397362,36,"neves, as",6,1530,1890,14,3,4833.0,45061.0,VIGO AEROP.,1495,2006.0,8.0,7.0
200.0,2006-08-07,42.208481,-8.294341,36,"cañiza, a",6,580,1205,37,5,15098.0,192499.0,VIGO AEROP.,1495,2006.0,8.0,7.0
1.0,2006-08-07,42.310353,-8.717051,36,moaña,6,175,265,19,4,1810.0,2044.0,PONTEVEDRA INST.,1484C,2006.0,8.0,7.0
16.0,2006-08-07,42.136813,-8.472835,36,salvaterra de miño,6,400,490,10,1,2023.0,48084.0,VIGO AEROP.,1495,2006.0,8.0,7.0
71.57,2006-08-08,42.655202,-8.268522,36,silleda,6,1345,1435,20,5,6503.0,26308.0,PONTEVEDRA,1484C,2006.0,8.0,8.0
2.0,2006-08-08,42.330908,-8.677547,36,vilaboa,6,330,331,11,2,1794.0,4776.0,PONTEVEDRA INST.,1484C,2006.0,8.0,8.0
3.5,2006-08-09,42.524239,-8.618479,36,barro,6,125,195,18,2,942.0,3180.0,PONTEVEDRA INST.,1484C,2006.0,8.0,9.0
2.5,2006-08-09,42.196301,-8.351839,36,covelo,6,135,310,7,1,508.0,,VIGO AEROP.,1495,2006.0,8.0,9.0
1.16,2006-08-09,42.682412,-8.375725,36,"estrada, a",6,430,725,12,3,2069.0,,PONTEVEDRA,1484C,2006.0,8.0,9.0
5.3,2006-08-09,42.592377,-7.982795,36,rodeiro,6,235,255,1,1,570.0,1053.0,PONTEVEDRA,1484C,2006.0,8.0,9.0
1.3,2006-08-09,42.676191,-8.298336,36,silleda,6,350,410,8,3,537.0,6243.0,PONTEVEDRA,1484C,2006.0,8.0,9.0
12.8,2006-08-10,42.327009,-8.563382,36,soutomaior,6,550,575,23,3,3831.0,67086.0,VIGO AEROP.,1495,2006.0,8.0,10.0
1.35,2006-08-10,42.587072,-7.945796,36,rodeiro,6,290,640,7,2,6256.0,1162.0,PONTEVEDRA,1484C,2006.0,8.0,10.0
1.0,2006-08-11,42.110875,-8.376066,36,"neves, as",6,80,1585,5,1,635.0,3974.0,VIGO AEROP.,1495,2006.0,8.0,11.0
2.5,2006-08-11,42.147953,-8.306705,36,arbo,6,435,670,16,3,3801.0,6152.0,VIGO AEROP.,1495,2006.0,8.0,11.0
42.19,2006-08-11,42.537747,-8.276519,36,forcarei,6,315,510,21,4,,16799.0,PONTEVEDRA,1484C,2006.0,8.0,11.0
10.2,2006-08-11,42.627235,-8.436655,36,"estrada, a",6,240,900,12,1,1626.0,2124.0,PONTEVEDRA,1484C,2006.0,8.0,11.0
4.8,2006-08-12,42.147953,-8.306705,36,arbo,6,270,540,54,4,3604.0,8822.0,VIGO AEROP.,1495,2006.0,8.0,12.0
3.0,2006-08-12,42.418211,-8.769901,36,sanxenxo,6,110,265,52,5,2010.0,3107.0,PONTEVEDRA INST.,1484C,2006.0,8.0,12.0
1.0,2006-08-12,42.00672,-8.865691,36,oia,6,85,5215,30,5,2809.0,2893.0,VIGO AEROP.,1495,2006.0,8.0,12.0
100.0,2006-08-12,42.022956,-8.818222,36,oia,6,360,5135,39,14,17035.0,77149.0,VIGO AEROP.,1495,2006.0,8.0,12.0
1.8,2006-08-12,42.718386,-8.595675,36,"estrada, a",6,485,490,11,2,2052.0,1370.0,PONTEVEDRA,1484C,2006.0,8.0,12.0
1544.9,2006-08-06,42.528964,-8.478438,36,campo lameiro,6,960,2100,31,7,10500.0,6494747.0,PONTEVEDRA,1484C,2006.0,8.0,6.0
1.72,2007-10-25,42.26578,-8.797641,36,cangas,6,70,210,27,1,6588.0,3815.0,VIGO AEROP.,1495,2007.0,10.0,25.0
14.78,2007-10-30,42.317851,-8.730621,36,moaña,6,511,986,76,10,45845.0,21932.0,PONTEVEDRA INST.,1484C,2007.0,10.0,30.0
1.0,2007-11-01,42.460801,-8.353411,36,"lama, a",6,84,179,5,1,1079.0,,PONTEVEDRA,1484C,2007.0,11.0,1.0
3.75,2007-11-08,42.465316,-8.352245,36,"lama, a",6,155,330,15,3,5112.0,,PONTEVEDRA,1484C,2007.0,11.0,8.0
2.0,2009-02-26,42.666613,-8.247875,36,silleda,6,180,198,13,2,1130.0,0.0,PONTEVEDRA,1484C,2009.0,2.0,26.0
1.21,2009-03-03,42.654189,-8.290836,36,silleda,6,116,238,14,1,6551.0,0.0,PONTEVEDRA,1484C,2009.0,3.0,3.0
2.2,2009-08-25,42.265097,-8.504808,36,mondariz,6,140,575,71,12,49106.0,640.0,VIGO AEROP.,1495,2009.0,8.0,25.0
85.5,2010-08-11,42.187601,-8.43894,36,ponteareas,6,321,601,106,28,58306.0,130143.0,VIGO AEROP.,1495,2010.0,8.0,11.0
1.1,2010-08-12,42.273098,-8.291001,36,"cañiza, a",6,47,191,20,4,2948.0,2339.0,VIGO AEROP.,1495,2010.0,8.0,12.0
11.0,2010-08-13,42.271607,-8.290266,36,"cañiza, a",6,197,394,33,5,27422.0,6397.0,VIGO AEROP.,1495,2010.0,8.0,13.0
22.0,2010-08-13,42.314375,-8.462048,36,fornelos de montes,6,322,495,65,10,31969.0,3634.0,VIGO AEROP.,1495,2010.0,8.0,13.0
1.74,2010-08-14,42.271421,-8.293651,36,covelo,6,657,717,28,6,10673.0,916.0,VIGO AEROP.,1495,2010.0,8.0,14.0
2.57,2010-08-14,42.268468,-8.29229,36,"cañiza, a",6,143,148,10,2,1176.0,1093.0,VIGO AEROP.,1495,2010.0,8.0,14.0
7.36,2011-06-25,42.188083,-8.498192,36,ponteareas,6,358,433,12,2,3154.0,29722.0,VIGO AEROP.,1495,2011.0,6.0,25.0
2.15,2011-06-26,42.524316,-8.45118,36,cotobade,6,194,229,10,2,2097.0,3723.0,PONTEVEDRA,1484C,2011.0,6.0,26.0
16.3,2011-06-29,42.80889,-8.339903,36,silleda,6,353,452,27,16,9663.0,38388.0,PONTEVEDRA,1484C,2011.0,6.0,29.0
1.3,2011-06-30,42.763854,-8.33977,36,silleda,6,150,374,7,1,1413.0,2321.0,PONTEVEDRA,1484C,2011.0,6.0,30.0
1.65,2011-07-29,42.193573,-8.298395,36,"cañiza, a",6,112,202,31,4,10188.0,2685.0,VIGO AEROP.,1495,2011.0,7.0,29.0
19.32,2011-10-02,42.658903,-8.34287,36,forcarei,6,178,292,30,7,9874.0,0.0,PONTEVEDRA,1484C,2011.0,10.0,2.0
1.9,2011-10-13,42.755526,-8.048369,36,agolada,6,170,445,28,6,9878.0,3564.0,PONTEVEDRA,1484C,2011.0,10.0,13.0
2.69,2011-10-15,42.593953,-7.996007,36,rodeiro,6,165,430,7,2,1850.0,214.0,PONTEVEDRA,1484C,2011.0,10.0,15.0
1.53,2011-10-15,42.587196,-8.050641,36,dozón,6,62,171,16,2,4675.0,778.0,PONTEVEDRA,1484C,2011.0,10.0,15.0
1.11,2011-10-16,42.845263,-8.023691,36,agolada,6,246,484,13,1,1174.0,1939.0,PONTEVEDRA,1484C,2011.0,10.0,16.0
3.98,2011-10-16,42.783486,-8.024675,36,agolada,6,123,124,13,3,2119.0,1376.0,PONTEVEDRA,1484C,2011.0,10.0,16.0
1.4,2011-10-16,42.557723,-8.008367,36,dozón,6,71,341,7,1,1036.0,0.0,PONTEVEDRA,1484C,2011.0,10.0,16.0
3.47,2012-03-12,42.75221,-8.050252,36,agolada,6,85,249,13,5,4573.0,4953.0,PONTEVEDRA,1484C,2012.0,3.0,12.0
1.15,2012-03-12,42.663749,-7.95602,36,rodeiro,6,48,93,4,1,935.0,319.0,PONTEVEDRA,1484C,2012.0,3.0,12.0
17.84,2012-03-29,42.320922,-8.417587,36,fornelos de montes,6,197,289,16,8,15148.0,355.0,VIGO AEROP.,1495,2012.0,3.0,29.0
87.8,2012-03-30,42.315823,-8.422682,36,fornelos de montes,6,745,1079,101,15,46741.0,140805.0,VIGO AEROP.,1495,2012.0,3.0,30.0
1.41,2012-04-01,42.823505,-8.035142,36,agolada,6,32,310,5,2,1230.0,496.0,PONTEVEDRA,1484C,2012.0,4.0,1.0
2.65,2012-04-01,42.822315,-8.03713,36,agolada,6,84,170,12,3,2570.0,3301.0,PONTEVEDRA,1484C,2012.0,4.0,1.0
1.14,2012-06-29,42.830408,-8.11488,36,agolada,6,182,417,11,7,3169.0,192.0,PONTEVEDRA,1484C,2012.0,6.0,29.0
3.78,2013-08-22,42.554285,-8.010712,36,dozón,6,120,326,30,8,8756.0,,PONTEVEDRA,1484C,2013.0,8.0,22.0
2.77,2013-08-25,42.078563,-8.426809,36,"neves, as",6,107,510,30,6,8212.0,7077.0,VIGO AEROP.,1495,2013.0,8.0,25.0
2.2,2013-08-26,42.479336,-8.641017,36,pontevedra,6,69,393,23,3,2750.0,5585.0,PONTEVEDRA INST.,1484C,2013.0,8.0,26.0
2.0,2013-08-28,42.118465,-8.581716,36,"porriño, o",6,132,297,15,7,8929.0,4200.0,VIGO AEROP.,1495,2013.0,8.0,28.0
2.0,2013-09-11,42.561724,-8.878565,36,"illa de arousa, a",6,159,191,10,5,453.0,,PONTEVEDRA INST.,1484C,2013.0,9.0,11.0
9.89,2013-09-12,42.377384,-8.470183,36,ponte caldelas,6,174,199,30,15,20899.0,16405.0,PONTEVEDRA,1484C,2013.0,9.0,12.0
12.67,2013-09-13,42.595876,-8.191328,36,lalín,6,187,557,30,10,6197.0,8452.0,PONTEVEDRA,1484C,2013.0,9.0,13.0
3.1,2013-09-13,42.391814,-8.490655,36,ponte caldelas,6,231,1207,59,4,13939.0,6409.0,PONTEVEDRA,1484C,2013.0,9.0,13.0
1.36,2014-05-16,42.58120227,-8.00956721,36,dozón,6,134,293,8,1,1501.0,,PONTEVEDRA,1484C,2014.0,5.0,16.0
1.9,2015-05-25,42.42453538,-8.7754449,36,meaño,6,136,281,25,2,4605.0,4524.0,PONTEVEDRA INST.,1484C,2015.0,5.0,25.0
34.3,2015-06-24,42.3550516,-8.56021272,36,soutomaior,6,355,820,47,9,32342.0,86489.0,VIGO AEROP.,1495,2015.0,6.0,24.0
2.38,2015-07-09,42.33426676,-8.47883594,36,fornelos de montes,6,96,564,18,7,4644.0,4416.0,VIGO AEROP.,1495,2015.0,7.0,9.0
5.13,2015-08-02,42.41798173,-8.43771727,36,"lama, a",6,248,532,35,12,15271.0,5635.0,PONTEVEDRA,1484C,2015.0,8.0,2.0
13.5,2001-07-03,42.527825,-7.304861,27,quiroga,6,465,630,39,11,1851.0,1635.0,LUGO AEROPUERTO,1505,2001.0,7.0,3.0
1.0,2001-09-12,42.852899,-7.951334,27,palas de rei,6,80,140,9,1,,,LUGO AEROPUERTO,1505,2001.0,9.0,12.0
1.0,2001-09-12,43.473029,-7.370246,27,mondoñedo,6,240,500,38,6,,5205.0,LUGO AEROPUERTO,1505,2001.0,9.0,12.0
1.5,2001-09-13,42.965207,-7.849717,27,palas de rei,6,80,85,6,1,,,LUGO AEROPUERTO,1505,2001.0,9.0,13.0
20.0,2001-12-18,42.713728,-7.206549,27,samos,6,740,795,18,4,90.0,0.0,LUGO AEROPUERTO,1505,2001.0,12.0,18.0
1.5,2002-08-26,42.791116,-7.816583,27,monterroso,6,120,330,13,3,,,LUGO AEROPUERTO,1505,2002.0,8.0,26.0
1.5,2003-06-20,42.597192,-7.327457,27,"pobla do brollón, a",6,340,825,20,6,,6949.0,LUGO AEROPUERTO,1505,2003.0,6.0,20.0
1.5,2003-06-22,42.597192,-7.327457,27,"pobla do brollón, a",6,220,295,17,5,,4174.0,LUGO AEROPUERTO,1505,2003.0,6.0,22.0
1.0,2003-08-09,43.089182,-7.814755,27,friol,6,100,245,1,4,70.0,0.0,LUGO AEROPUERTO,1505,2003.0,8.0,9.0
18.5,2003-08-13,43.040211,-7.704117,27,friol,6,330,445,28,3,1878.0,91492.0,LUGO AEROPUERTO,1505,2003.0,8.0,13.0
124.0,2003-08-14,42.830337,-7.01308,27,cervantes,6,1130,3380,21,12,,982516.0,LUGO AEROPUERTO,1505,2003.0,8.0,14.0
2.0,2003-08-15,42.505186,-7.795276,27,carballedo,6,185,525,16,4,,,LUGO AEROPUERTO,1505,2003.0,8.0,15.0
4.5,2003-08-15,43.027478,-7.195622,27,baleira,6,385,1015,30,10,,10686.0,LUGO AEROPUERTO,1505,2003.0,8.0,15.0
2.0,2003-08-20,42.660733,-7.470402,27,bóveda,6,375,680,31,3,,11242.0,LUGO AEROPUERTO,1505,2003.0,8.0,20.0
6.7,2003-08-21,43.088085,-7.741551,27,friol,6,215,330,28,11,684.0,1202.0,LUGO AEROPUERTO,1505,2003.0,8.0,21.0
1.5,2003-09-04,42.772776,-7.27101,27,samos,6,160,405,34,3,17.0,0.0,LUGO AEROPUERTO,1505,2003.0,9.0,4.0
1.0,2003-09-05,43.20273,-7.631493,27,vilalba,6,50,400,11,2,,5174.0,LUGO AEROPUERTO,1505,2003.0,9.0,5.0
1.0,2003-09-11,43.364971,-7.567401,27,vilalba,6,75,330,18,8,,,LUGO AEROPUERTO,1505,2003.0,9.0,11.0
1.0,2003-09-18,42.51917,-7.429998,27,monforte de lemos,6,105,310,37,6,,,LUGO AEROPUERTO,1505,2003.0,9.0,18.0
1.0,2003-09-18,42.792872,-7.716333,27,portomarín,6,200,345,34,6,,2404.0,LUGO AEROPUERTO,1505,2003.0,9.0,18.0
2.0,2003-09-20,42.963518,-7.092907,27,becerreá,6,95,170,2,1,,,LUGO AEROPUERTO,1505,2003.0,9.0,20.0
2.0,2004-05-19,42.774788,-7.101314,27,"nogais, as",6,325,385,10,0,170.0,0.0,LUGO AEROPUERTO,1505,2004.0,5.0,19.0
2.0,2004-08-07,43.346203,-7.167367,27,"pontenova, a",6,145,390,32,7,,2470.0,LUGO AEROPUERTO,1505,2004.0,8.0,7.0
2.0,2004-08-24,43.317259,-7.22129,27,"pontenova, a",6,250,340,13,2,,5286.0,LUGO AEROPUERTO,1505,2004.0,8.0,24.0
30.0,2004-10-04,42.703151,-7.229331,27,samos,6,380,675,65,15,967.0,0.0,LUGO AEROPUERTO,1505,2004.0,10.0,4.0
